Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,9.9,11.4,8.4,1018.0,87,25.91,7.6,18,29.4,-,o,o,o, 
2,7.5,13.5,4.4,1024.8,80,23.88,10.1,5,11.1,-, , , , 
3,9.2,17,4,1024.5,75,0,11.3,7.4,29.4,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,18.5,25.6,11,1016.7,28,0,11.1,24.8,44.3,-, , , , 
8,16.2,23.2,13,1016.5,44,0,10.1,13.7,25.9,-, , , , 
9,10.9,15.8,6,1023.2,75,2.03,10.3,11.5,29.4,-,o, ,o, 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,10.1,17.5,6,1026.8,74,0,10.5,12,25.9,-, , , , 
14,11.5,18.7,6,1017.4,67,0,11.4,12.4,22.2,-, , , , 
15,12.4,16.2,8.6,1018.8,83,0.25,9.2,11.1,18.3,-,o, , , 
16,,,,,,,,,,,o, ,o, 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,,o, , , 
19,10.7,16.2,7,1028.2,79,0.25,10.5,10.7,18.3,-, , , , 
20,10.9,15.6,5.5,1028.3,77,0,10.5,7.6,14.8,-, , , , 
21,10.7,16.2,4.8,1027.1,76,0,11.1,10.6,25.9,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,11.7,16,9,1007.9,80,0.25,9.7,8.9,18.3,-,o, , , 
26,8.5,12.2,5,1013.2,83,3.05,10.3,6.5,22.2,-,o, , , 
27,9.7,16.3,3.1,1006.5,72,0.51,10.6,18.9,25.9,-,o, , , 
28,,,,,,,,,,,o, , , 
1,11.8,18.4,7,1011.7,65,0,10.9,14.3,29.4,-, , , , 
2,22,26.8,15,1006.5,29,0,9.3,20.7,37,-, , , , 
3,19.7,25,13,1006.6,44,0,8.7,16.5,33.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,19.6,22.2,11.6,1013.2,61,0,13.2,16.9,29.4,-, , , , 
8,18.7,23,13.4,1015.2,60,0,10.6,-,-,-, , , , 
9,14.8,21.6,10.9,1017.2,74,0,11.9,-,-,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,16.2,19.8,11,1018.7,76,0,10.1,11.9,22.2,-, , , , 
14,12.6,18,7.5,1020.8,81,0,10.5,10.6,18.3,-, , , , 
15,14.9,20.7,8.3,1015.5,81,0,11.7,11.9,25.9,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,,o, , , 
19,15.2,21.8,8.6,1019.1,73,0,12.2,14.6,22.2,-, , , , 
20,16.6,26.5,11,1018.9,69,0,11.1,15.4,25.9,-, , , , 
21,17.8,24.7,13,1017.2,59,0,12.2,17.4,29.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,18.2,23,14,1009.4,69,0,10.3,15.2,33.5,-, , , , 
26,15.2,20,12,1010.1,80,0,10.8,10,18.3,-, , , , 
27,16.6,22.7,10,1013.6,66,0,12.1,12.2,20.6,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,,o, ,o, 
31,13.5,17,8.7,1018.4,73,0.76,9.8,12.6,25.9,-, , , , 
1,14.2,19.3,9,1022.5,74,0,11.1,13.9,74.1,-, , , , 
2,13.7,18.8,7.6,1021.0,82,0,10.1,13.1,25.9,-, , , , 
3,13.1,19.5,8.5,1020.3,80,0,10.3,11.7,18.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,17.4,27.3,12.2,1014.5,70,0,12.1,13.7,25.9,-, , , , 
8,16.2,20.5,9.5,1019.5,57,0.51,10.8,17.8,37,-, , , , 
9,15.4,18.5,11,1025.3,67,0,10.1,7,14.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,,o, , , 
13,14.2,18,9.6,1019.5,76,0,9,11.5,22.2,-, , , , 
14,13.4,17.5,8.3,1017.5,78,0,8.5,10.9,22.2,-, , , , 
15,13.4,18.7,8,1021.6,76,0,9.8,10,14.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,14.1,18,3,1008.1,85,0,8.5,8.5,18.3,-, , , , 
20,15.3,17.8,11,1006.2,82,0,8,12,22.2,-, , , , 
21,12.3,16,10.8,1010.5,82,11.94,7.1,7.4,22.2,-,o, , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,19.5,24.2,16,1017.3,66,0,10.8,18.5,25.9,-, , , , 
26,16.1,19.8,13.9,1020.9,91,0,7.6,5.9,14.8,-, , , , 
27,17,18,16,-,92,-,7.2,4.1,9.4,-,o, , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,,o, ,o, 
1,12.6,14,10.6,1016.1,91,0.25,7.2,6.7,14.8,-,o, , , 
2,14,16.6,12.8,1013.8,88,2.03,9.2,5.4,18.3,-,o, ,o, 
3,14.3,20,8.5,1011.2,76,-,11.3,7.6,18.3,-,o, , , 
4,,,,,,,,,,,o, ,o, 
5,,,,,,,,,,,o, , , 
6,,,,,,,,,,, , , , 
7,15.3,20,12,1017.1,82,0,9.5,10,18.3,-, , , , 
8,15.4,19.9,10,1018.6,82,0,10.6,11.3,20.6,-, , , , 
9,17.9,22.5,11.3,1011.5,80,0,10.6,8.7,18.3,-, , , , 
10,,,,,,,,,,,o, , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,, , , , 
13,17.8,22,12,1014.6,83,0,10.6,8.9,14.8,-, , , , 
14,19.7,22.8,15,1012.0,72,0,8.7,15.7,25.9,-, , , , 
15,19.1,22.4,14.6,1014.6,71,0,10.9,10.6,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,18.2,19.5,17,1011.4,88,0,7.6,9.6,22.2,-, , , , 
20,17.1,19.8,15,1012.5,88,0.51,9.5,6.7,14.8,-,o, ,o, 
21,17.9,22.7,14.1,1013.7,80,0.51,11.3,8.5,14.8,-, , ,o, 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,,o, ,o, 
24,,,,,,,,,,, , , , 
25,18.6,23,13,1018.5,80,0,14.5,10.7,18.3,-, , , , 
26,19,23.7,13,1018.5,73,0,13.4,11.7,22.2,-, , , , 
27,19.4,23.2,13.9,1022.6,79,0,7.4,9.8,14.8,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,20.7,27.9,16,1014.2,85,0,9.2,11.1,18.3,-, , , , 
1,21.2,25,16,1016.5,78,0,8.9,12.4,18.3,-, , , , 
2,22,25,18,1016.5,72,0,15.6,9.6,14.8,-, , , , 
3,21.7,30.2,16,1016.2,67,0,11.1,11.7,16.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,21.9,25,18,1018.0,77,0,9.5,11.7,18.3,-, , , , 
8,23.8,28.1,17.2,1013.3,69,0,11.3,12.2,18.3,-, , , , 
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,23.4,26.5,22,1017.5,77,0,7.2,26.7,37,-, , , , 
12,,,,,,,,,,, , , , 
13,,,,,,,,,,, , , , 
14,,,,,,,,,,, , , , 
15,26.5,35.4,19.3,1012.3,46,0,11.3,13.7,25.9,-, , , , 
16,24.9,30.5,21.4,1013.2,69,0,9.3,15.7,37,-, , , , 
17,22.6,26,18.5,1017.8,81,0,11.3,9.3,18.3,-, , , , 
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,,,,,,,,,,, , , , 
21,20.6,25.6,14.5,1016.4,71,0,12.2,11.7,18.3,-, , , , 
22,20.7,27.6,14.7,1014.9,54,0,14.6,13.7,22.2,-, , , , 
23,27.1,37,19.3,1014.1,34,0,11.6,11.7,18.3,-, , , , 
24,,,,,,,,,,, , , , 
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,25.9,31.4,20,1013.8,65,0,10.8,12,25.9,-, , ,o, 
28,24.2,32.5,20.5,1018.8,79,0,8.2,10,18.3,-, , , , 
29,23.8,27,19.4,1020.5,74,0,16.3,10.6,18.3,-, , , , 
30,,,,,,,,,,, , , , 
1,23.2,26.7,17,1021.3,79,0,10.8,9.8,14.8,-, , , , 
2,23.3,29,17.5,1020.1,74,0,10.5,9.8,25.9,-, , , , 
3,23.3,28,18,1015.9,77,0,10.1,9.6,16.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,24.4,28.5,19,1017.4,61,0,8.5,10,20.6,-, , , , 
8,24.5,29,18.7,1016.6,71,0,10.1,9.4,20.6,-, , , , 
9,26.7,32.7,24,1013.0,65,0,10.9,13.9,25.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,25.5,30.7,19.5,1013.0,75,0,11.1,13.5,25.9,-, , , , 
14,25.2,29,20,1011.7,81,0,14.5,8.3,14.8,-, , , , 
15,26.1,33,20,1012.4,66,0,9.5,10.4,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,25.2,31.5,19.4,1011.1,54,0,10.6,13.3,27.8,-, , , , 
20,22.8,27.5,15,1019.2,59,0,14.5,10.9,18.3,-, , , , 
21,22.6,27.2,16,1019.1,69,0,12.4,12.2,18.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,25.4,29,23,1013.9,80,0,10.6,8.7,22.2,-, , , , 
26,24.1,28,18.8,1015.8,77,0,10.8,8.7,16.5,-, , , , 
27,22.9,28,18.9,1014.1,71,0,10.5,11.5,16.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,26.3,30.4,20.9,1019.7,74,0,8.5,8.9,14.8,-, , , , 
1,26.6,30.4,21.2,1017.4,66,0,10.9,10.7,18.3,-, , , , 
2,26.7,32.2,22.7,1014.8,68,0,8,12.2,25.9,-, , , , 
3,27.8,33.3,23.3,1014.4,60,0,9.8,9.1,14.8,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,24.8,29.4,20,1018.7,78,0,11.3,10.2,18.3,-, , , , 
8,28.8,37.4,19.7,1013.2,59,0,10.9,13.3,22.2,-, , , , 
9,29.3,34,25.6,1012.4,55,0,7.2,14.6,25.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,24.4,28.5,19.7,1016.2,77,0,10.8,8,14.8,-, , , , 
14,25.3,29.6,19.8,1014.9,71,0,12.2,11.9,18.3,-, , , , 
15,26.1,30,20.8,1015.6,64,0,10.3,12.6,21.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,,o, ,o, 
18,,,,,,,,,,, , , , 
19,25.6,29.9,21.8,1011.1,82,0.76,8.9,15.7,-,-, , , , 
20,26.9,31,24,1013.4,81,0,6.3,9.1,16.5,-, , , , 
21,25.6,29.3,23,1015.7,85,0,6.4,-,-,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,24.7,29.9,17.5,1015.0,75,0,12.4,11.5,18.3,-, , , , 
26,25.4,30.8,19.5,1013.6,76,0,11.4,10,18.3,-, , , , 
27,26,32,20,1013.7,76,0,8.9,10,14.8,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,25.2,29.2,20.2,1014.5,80,0,10.1,8.7,14.8,-, , , , 
1,25.2,30,21.2,1013.4,82,0,7.7,11.5,18.3,-, , , , 
2,24.5,25,22.7,1014.9,77,17.02,9.8,15.7,25.9,-,o, ,o, 
3,23.8,27.1,19.5,1015.6,78,0,10.6,9.4,18.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,23.8,28.4,20,1016.0,76,0,9.7,8.7,18.3,-, , , , 
8,22.6,28.1,17.6,1019.2,74,0,11.7,9.3,18.3,-, , , , 
9,23.6,28,18,1014.5,77,0,11.7,12,18.3,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,22.4,27.2,17.5,1018.3,72,0,11.1,11.9,18.3,-, , , , 
14,24.3,34.4,18.7,1010.9,59,0,10.3,15.2,25.9,-, , , , 
15,23.6,27,19.2,1015.2,74,0,10.6,13,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,21.7,25,19,1014.0,86,0,10,9.3,14.8,-, , ,o, 
20,23,27.3,20.8,1014.3,84,7.87,9.7,9.4,18.3,-,o, ,o, 
21,22.1,25.5,18.4,1013.8,87,1.02,8.4,7.8,14.8,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , ,o, 
24,,,,,,,,,,,o, ,o, 
25,22.2,27,18,1019.0,77,0,10.9,9.1,18.3,-, , , , 
26,21.9,25.5,17.4,1020.2,82,0,10.3,9.8,18.3,-, , , , 
27,22.3,26.1,20,1016.5,85,0,8.9,10.2,18.3,-, , , , 
28,,,,,,,,,,, , ,o, 
29,,,,,,,,,,,o, ,o, 
30,,,,,,,,,,, , , , 
1,21.2,26,17,1020.3,82,0,10.5,11.7,18.3,-, , , , 
2,23.6,33,18.5,1018.5,68,0,11.1,17.8,25.9,-, , , , 
3,27.3,35,21,1016.4,54,0,10.5,15.6,29.4,-, , , , 
4,,,,,,,,,,, , ,o, 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,23.1,29.1,19,1017.2,72,0,10.1,11.9,22.2,-, , , , 
8,21.8,26.8,17.5,1017.3,80,0,11.3,11.3,18.3,-, , , , 
9,23.6,32.1,18,1013.6,63,0,10.1,15.2,51.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,24.4,31.2,20,1019.3,66,0,9.7,12.6,22.2,-, , , , 
14,23.3,27.6,19.5,1020.0,79,0,8.2,9.3,18.3,-, , , , 
15,22.8,26,19.3,1019.9,81,0,7.9,5.2,11.1,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,23.6,30.7,17.5,1012.6,70,0,9,11.1,18.3,-, , , , 
20,28.6,37.2,22.1,1011.1,40,0,6.6,17.2,29.4,-, , , , 
21,22.9,27.8,19.7,1017.2,80,0,7.7,5.6,11.1,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,19.6,24.4,14.4,1026.2,73,0,11.3,11.9,18.3,-, , , , 
26,18.9,24,13.5,1021.0,76,0,10.6,11.5,18.3,-, , , , 
27,19.1,24.7,14,1021.4,79,0,10.1,10.6,14.8,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,21.5,30.1,16.5,1024.0,64,0,11.9,13.3,25.9,-, , , , 
1,19.1,25,17,1022.6,77,21.08,7.6,11.7,33.5,-,o, ,o, 
2,18.9,22.2,15,1024.7,79,89.92,8.9,9.6,14.8,-,o, ,o, 
3,18.5,22.8,14.4,1024.7,78,0,10.3,9.1,18.3,-, , , , 
4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,,,,,,,,,,,o, , , 
10,,,,,,,,,,,o, , , 
11,,,,,,,,,,, , , , 
12,13.6,18.2,9.5,1011.2,58,0,10.1,17.6,25.9,-, , , , 
13,14.5,18.8,11.1,1011.0,69,0.25,9.7,17,22.2,-,o, , , 
14,14.6,21.1,10,1009.2,68,1.02,10.8,14.1,22.2,-, , , , 
15,,,,,,,,,,, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,17.5,23,11.8,1019.0,72,0,10.6,13.3,22.2,-, , , , 
19,14.8,17.8,12.5,1018.6,80,-,9,8.1,14.8,-,o, , , 
20,13.6,19.5,9.7,1022.4,72,0,10.6,9.4,18.3,-, , , , 
21,,,,,,,,,,,o, , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,,o, , , 
24,11,16.2,8,1022.3,82,0.51,9.5,10.2,18.3,-, , , , 
25,12.2,18.2,6.2,1019.7,78,0,10.8,6.5,22.2,-,o, , , 
26,12.9,18.3,9.9,1017.0,76,0,10.8,13.1,25.9,-, , , , 
27,,,,,,,,,,, , , , 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,, , , , 
30,13.4,19.4,10,1024.6,78,0,10.6,10,22.2,-, , , , 
1,12.9,20.6,8.8,1021.4,72,0,11.4,9.1,18.3,-, , , , 
2,11.9,19.5,8,1021.1,78,0,10.5,13.3,22.2,-, , , , 
3,11.7,18.4,8,1023.5,81,0,11.1,10.4,22.2,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,12.4,18,7,1021.9,77,0,11.4,8,18.3,-, , , , 
8,12.3,16,8.9,1022.4,75,0.76,10.1,13.5,29.4,-,o, , , 
9,10.3,16,8,1025.3,87,2.03,10.8,13.3,18.3,-,o, , , 
10,,,,,,,,,,,o, , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,8.6,16.7,4,1017.7,74,0,10.8,14.1,29.4,-, , , , 
14,12.1,20.1,5.4,1013.9,69,0,11.6,15.4,25.9,-, , , , 
15,13.9,18.5,9,1013.6,82,0.76,11.4,13.3,25.9,-,o, , , 
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,,o, ,o, 
18,,,,,,,,,,, , , , 
19,7.2,12.3,2.5,1025.2,74,0,10.6,5.4,14.8,-, , , , 
20,8.9,13.5,5,1021.3,78,0,11.9,8.9,22.2,-, , , , 
21,9.4,15.2,5.8,1021.7,83,0,11.3,10.4,18.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,,o, , , 
25,8.4,12,5,1016.3,89,9.91,9.5,11.3,24.1,-, , , , 
26,11.2,17,8,1015.4,80,1.02,10,14.1,24.1,-,o, , , 
27,9.9,14.2,7.7,1020.8,90,7.11,9.2,11.7,18.3,-,o, , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,14.9,21.3,9.5,1017.8,60,0,12.4,13.1,29.4,-, , , , 
1,13.1,14.5,11.2,1026.6,84,0,10,9.1,29.4,-, , , , 
2,13.8,16.3,10,1025.6,67,0,9.7,21.5,37,-, , , , 
3,13.4,18,10,1021.3,69,0,6.8,18.5,29.4,-, , , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,7,15.4,3.9,1026.3,77,0,12.2,10.6,22.2,-, , , , 
8,7.6,14.1,3.8,1026.5,73,0,12.6,10.9,18.3,-, , , , 
9,9.5,16.2,5,1031.2,70,0,11.3,14.8,25.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,,o, , , 
13,10.1,17.2,5.6,1031.1,82,0,10.3,9.3,18.3,-, , , , 
14,10.1,12,6.5,1024.5,89,0.76,8.9,14.4,29.4,-,o, , , 
15,11.1,14,6,1023.7,86,8.89,9.7,11.7,18.3,-,o, , , 
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,,o, ,o, 
18,,,,,,,,,,, , , , 
19,9.4,16.1,4,1026.6,77,0,12.6,11.3,18.3,-, , , , 
20,9.2,16.5,6,1031.1,81,0,11.1,11.3,22.2,-, , , , 
21,10.9,19.1,5.3,1028.8,70,0,11.3,17.6,33.5,-, , , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,,o, , , 
25,10.9,18.4,6.9,1027.3,81,0,10.6,8,18.3,-, , , , 
26,10.4,18.2,7,1030.4,83,0,10.1,10.6,22.2,-, , , , 
27,11.3,17.9,7,1030.5,81,0,10,11.5,25.9,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,11.1,16.8,5,1028.6,75,0,9,9.1,18.3,-, , , , 
1,11.2,18.3,6.6,1029.7,83,0,9.3,8,22.2,-, , , , 
2,10.8,17.5,6,1030.0,83,0,10.9,12,25.9,-, , , , 
3,12.4,20.3,7,1025.4,69,0,10.8,15.2,25.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, , , 
7,9.2,12.6,6.8,1019.4,82,6.1,7.7,12.6,25.9,-,o, ,o, 
8,10.7,15.5,7,1026.9,83,50.04,9,5.7,18.3,-,o, ,o, 
9,9.9,17.4,5.5,1027.5,80,0.51,11.1,8.7,22.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,12.1,19.8,8.5,1022.1,75,0,11.3,10.2,22.2,-, , , , 
14,12.9,16.1,8.4,1014.9,78,0,9.2,9.4,22.2,-, , , , 
15,12.9,14.7,11,1017.3,81,0,10,3.3,14.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,,o, , , 
19,11.4,13.4,10,1027.3,77,24.89,7.2,9.8,22.2,-,o, , , 
20,9.3,14.9,6,1028.0,78,3.05,9.2,3.7,14.8,-, , , , 
21,9.9,14.7,6.4,1015.7,76,13.97,8,10.2,27.8,-,o, ,o, 
22,,,,,,,,,,, , ,o, 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,12.9,18,7,1021.7,80,0,10.5,9.8,18.3,-, , , , 
26,13.2,20.5,8.6,1021.7,78,0,11.3,14.6,25.9,-, , , , 
27,13.9,23,9.4,1019.4,65,0,12.7,14.4,33.5,-, , , , 
28,,,,,,,,,,, , , , 
1,13.7,22.3,8.5,1011.4,78,0,11.1,12.6,29.4,-, , , , 
2,14.4,24.4,7.9,1010.7,76,0,9.2,12.2,29.4,-, , , , 
3,14.8,18.6,12.4,1013.8,87,0.25,7.1,12.4,22.2,-, , , , 
4,,,,,,,,,,,o, ,o, 
5,,,,,,,,,,,o, ,o, 
6,,,,,,,,,,, , , , 
7,10.8,13.5,9,1017.9,90,9.91,8.5,3.5,18.3,-,o, , , 
8,11.9,16,7.5,1018.8,83,9.91,10.8,7.8,18.3,-, , , , 
9,11.2,16.2,1.7,1017.6,81,0.25,9.8,10.9,22.2,-,o, , , 
10,,,,,,,,,,,o, , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,20.4,27.8,13.3,1012.1,44,0,12.4,14.1,33.5,-, , , , 
14,14.5,21.5,9.5,1014.1,73,-,10.3,8.7,18.3,-,o, , , 
15,14.2,20.1,8.5,1017.1,73,0.76,11.7,13.1,25.9,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,16.2,22,10,1024.0,76,0,11.4,9.6,24.1,-, , , , 
20,16,20.5,11,1027.3,81,0,10,10.2,14.8,-, , , , 
21,15.6,21,9,1027.3,78,0,11.3,13.5,27.8,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,11.8,17,6.4,1020.5,73,0,12.1,5.7,18.3,-, , , , 
26,10.2,16.6,4.5,1020.7,74,0,11.7,4.6,18.3,-, , , , 
27,11.6,16.5,4.7,1019.9,70,0,10.9,10.9,25.9,-, , , , 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,,o, , , 
31,14,19.7,8.7,1019.8,78,0,10.8,11.3,18.3,-, , , , 
1,14.3,18.2,9.1,1015.0,83,0,9.5,8.3,18.3,-, , , , 
2,16.7,20.2,13,1006.5,82,2.03,9,7.6,18.3,-,o, ,o, 
3,16.1,21.6,12,1005.7,64,3.05,11.1,14.8,28.7,-,o, , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,17.9,24.2,12.8,1006.5,67,0,10.5,13.1,33.5,-, , , , 
8,15.9,19.1,11.6,1007.6,85,0,7.9,16.9,37,-, , , , 
9,14.7,19,10.9,1011.9,85,0,10.1,6.5,18.3,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,,o, , , 
13,15,19.6,9.7,1003.8,67,0.76,11.3,11.9,37,-, , , , 
14,15.1,19.8,10.5,1010.4,78,-,10.5,10.9,22.2,-,o, ,o, 
15,14.6,17.8,10,1015.3,86,5.08,8,5,14.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,13.7,18.2,9.1,1021.5,79,0,10,3.7,14.8,-, , , , 
20,15.8,19.2,9.3,1025.4,77,0.25,9.8,10.9,18.3,-, , , , 
21,12.7,20,6.9,1025.6,71,0,10.9,6.5,18.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,15.3,22.8,10,1021.9,63,0,10.8,14.8,22.2,-, , , , 
26,15.6,22.2,9,1019.9,66,0,14,6.7,14.8,-, , , , 
27,19.8,30.2,13,1016.5,57,0,10.6,12.4,22.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,18.5,21.5,14.6,1011.5,84,0,7.6,14.1,22.2,-, , , , 
2,19.7,25,16.5,1009.3,75,-,7.9,11.5,25.9,-,o, ,o, 
3,17.8,22,14,1010.4,71,3.05,9.8,13,22.2,-, , , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,19.1,24.1,15,998.6,72,1.02,8.2,9.6,22.2,-,o, ,o, 
8,18.7,25.3,13.4,1008.5,63,0,11.6,12.8,29.4,-, , , , 
9,18.1,23,12.2,1013.8,68,0,11.9,8.7,18.3,-, , , , 
10,,,,,,,,,,,o, , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,,o, , , 
13,17.7,23.4,11.3,1020.2,73,0,11.7,11.9,22.2,-, , , , 
14,18.3,22.8,13,1022.8,77,0,12.6,12.4,22.2,-, , , , 
15,18.6,23.6,12.7,1023.8,75,0,13,10,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,17.4,21.2,11.8,1022.3,78,0,12.4,10,18.3,-, , , , 
20,17.3,22.6,11,1016.4,74,0,12.2,11.3,18.3,-, , , , 
