Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
24,,,,,,,,,,, , , , 
25,36.5,44.7,26.3,1006.0,-,0,10,19.4,29.4,-, , , , 
26,38.5,46.6,27,1005.9,-,0,9.8,24.3,35.2,-, , , , 
27,37.4,47.6,24.6,1006.3,-,0,10,17.6,24.1,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,34,40.7,24.7,1009.1,-,0,6.4,38.5,55.4,-, , , , 
2,33.4,41,24.3,1007.6,13,0,10,33.5,40.7,-, , , , 
3,33.3,42.3,22.3,1011.6,11,0,7.9,39.1,55.4,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,36.7,45.2,26.1,1010.5,-,0,10,25.9,40.7,-, , , , 
8,36.4,45.7,27.8,1010.0,-,0,10,24.8,37,-, , , , 
9,37.8,46.2,28.6,1010.5,-,0,10,29.6,46.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,38.8,45.1,31.7,1008.0,-,0,10,28.3,42.4,-, , , , 
14,36.7,45,29.2,1009.6,-,0,8.4,39.6,51.9,-, , , , 
15,33.2,41.7,24.6,1011.0,-,0,10,31.5,40.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,36.5,43.5,25.4,1009.7,-,0,8.7,39.1,48.2,-, , , , 
20,35.6,44.3,24.8,1008.2,-,0,10,31.1,44.3,-, , , , 
21,35.9,44.8,25.6,1006.9,-,0,9.3,30.6,48.2,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,39.7,47.1,29.5,1006.5,-,0,10,16.1,33.5,-, , , , 
26,39.4,47.2,29.2,1006.1,-,0,10,18.9,35.2,-, , , , 
27,38.7,46.4,29.4,1006.0,-,0,9.2,16.1,20.6,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,38.1,45.4,29.2,1007.2,11,0,10,18.1,29.4,-, , , , 
1,37.7,45.6,30.2,1005.6,-,0,10,18.9,27.8,-, , , , 
2,36.3,46.1,30,1005.8,12,0,10,23.3,31.3,-, , , , 
3,37.9,46.4,29.8,1006.2,-,0,10,28.9,37,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,35,42.6,26,1009.6,-,0,9.7,34.1,44.3,-, , , , 
8,34.5,43,23.5,1011.7,11,0,10,26.7,35.2,-, , , , 
9,35.2,44.4,26.8,1010.4,11,0,10,28.2,37,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,34.7,43.5,25.8,1006.3,10,0,10,23.2,40.7,-, , , , 
14,38.2,44.8,25.7,1005.7,-,0,9.5,27,37,-, , , , 
15,37.7,43.4,32.7,1008.6,22,0,8.5,13.7,22.2,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,37.7,44.8,30.1,1006.7,-,0,10,29.1,37,-, , , , 
20,39.1,45.5,29.4,1007.1,11,0,8.7,27.6,48.2,-, , , , 
21,38.7,45.8,28,1008.8,11,0,8.4,32.2,59.1,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,33.8,44.2,23,1006.6,11,0,10,30.7,37,-, , , , 
26,35,44.3,24.4,1006.6,10,0,9.8,28.5,44.3,-, , , , 
27,36.5,44.3,26,1008.2,10,0,10,28,44.3,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,35.6,43.4,21.5,1007.9,19,0,10,23.5,37,-, , , , 
1,34.1,40.1,28.3,1010.1,24,0,6.9,13,27.8,-, , , , 
2,33.9,42,29,1010.7,19,0,12.1,21.1,29.4,-, , , , 
3,35.2,42.5,26,1010.4,18,0,10,16.9,22.2,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,30.5,37.8,23.1,1010.4,30,0,9.2,25.2,37,-, , , , 
8,30.1,39.5,23.1,1010.3,27,0,10,24.6,33.5,-, , , , 
9,34.2,42.2,25.5,1012.0,21,0,8.9,20.9,29.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,34.8,42.4,20.5,1010.5,15,0,10,30.9,44.3,-, , , , 
14,33.2,41.7,23.3,1009.3,16,0,10,24.6,29.4,-, , , , 
15,35.3,43.4,25,1008.5,14,0,10,24.3,33.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,34.8,42.3,28.7,1008.2,19,0,3.9,14.6,22.2,-, , , , 
20,32.4,38.2,25.2,1010.3,28,0,1.8,38.3,55.4,-, , , , 
21,31.8,36.4,24.7,1008.1,32,0,7.4,20.6,29.4,-, , , , 
22,,,,,,,,,,,o, ,o, 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,28.2,31.7,22,1014.3,58,0,10,15.2,22.2,-, , , , 
26,27.1,32.5,22.5,1013.6,56,0,10,11.9,27.8,-, , , , 
27,26.3,31.5,21.3,1012.1,55,0,10,11.3,29.4,-, , , , 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,25.1,33.4,17.4,1012.8,43,0,10,9.8,14.8,-, , , , 
2,26.2,33,17.3,1011.8,33,0,10,5.9,18.3,-, , , , 
3,25.9,33.4,17.2,1011.0,39,0,10,11.5,22.2,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,29.4,33.7,22.8,1010.6,29,0,6.8,28.3,48.2,-, , , , 
8,25.6,28.4,23,1012.8,47,0,5.6,11.7,33.5,-, , , , 
9,23.3,27.5,20.4,1012.8,66,0,10,14.3,29.4,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,25.3,31.4,20.2,1017.8,45,0,10,26.5,37,-, , , , 
14,24.8,31.1,19.8,1016.6,40,0,9.8,28.2,40.7,-, , , , 
15,24.3,30.4,18,1014.6,36,0,11.9,25,31.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,25.9,31.6,19,1007.3,31,0,10,24.1,33.5,-, , , , 
20,25.2,32,16.2,1007.2,31,0,10,22.6,29.4,-, , , , 
21,23.8,31.6,18.1,1010.2,42,0,12.1,13.5,27.8,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,25.6,35.8,15.1,1015.6,25,0,16.3,10,18.3,-, , , , 
26,26.9,35.8,18.1,1012.8,22,0,14.3,13,22.2,-, , , , 
27,24.7,34.1,15.2,1010.4,22,0,11.9,12.6,18.3,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,22,28.4,17.4,1018.7,62,0,9.5,21.7,44.3,-, , , , 
1,20.6,26.9,17,1016.4,64,0,9.7,16.5,25.9,-, , , , 
2,20.4,26.5,14.1,1014.8,58,0,12.6,8.5,18.3,-, , , , 
3,20.9,26.4,14.7,1014.8,51,0,10,3,11.1,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,21.4,28.8,14,1015.5,40,0,10,7.2,11.1,-, , , , 
8,23.3,29.8,13.5,1016.3,29,0,12.6,5,11.1,-, , , , 
9,21.5,29,13.2,1017.5,30,0,15,12.2,14.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,21.7,30,13.2,1014.8,31,0,13.2,15.4,46.5,-, , , , 
14,17.4,22.5,12.4,1018.5,47,0,9.3,29.1,37,-, , , , 
15,17.5,24.5,11.2,1021.7,51,0,6.8,31.7,37,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,17.8,27,9,1020.7,36,0,14.3,14.8,18.3,-, , , , 
20,17.8,25.1,9.5,1021.1,36,0,15,19.6,22.2,-, , , , 
21,18.1,26.7,10.2,1021.5,39,0,11.9,24.1,37,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,17.1,25.2,9.5,1021.8,40,0,14.3,20,25.9,-, , , , 
26,16.6,25.5,8.8,1020.6,45,0,12.9,21.1,29.4,-, , , , 
27,16.5,25,8.3,1018.6,44,0,13.2,17.2,22.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,17.4,25,8.3,1021.3,38,0,15,13.3,22.2,-, , , , 
2,17.2,26.3,8,1021.8,39,0,16.3,18.3,25.9,-, , , , 
3,16.4,22.7,11.4,1024.4,34,0,13.5,26.9,40.7,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,12.7,21.7,4.5,1028.8,30,0,18.2,19.4,25.9,-, , , , 
8,12.3,23.4,3,1028.2,27,0,20,23.7,37,-, , , , 
9,12.8,23.2,3.8,1027.6,31,0,17.5,24.8,33.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,13.7,21.4,6.5,1024.9,45,0,15,26.5,44.3,-, , , , 
14,12.4,20.6,5.2,1025.1,51,0,13.5,22.8,29.4,-, , , , 
15,12.9,19.6,5,1025.3,47,0,17.5,15,18.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,14.5,23.2,7,1021.8,35,0,20,17.8,20.6,-, , , , 
20,13.8,23.3,6.4,1023.2,43,0,20,25.2,37,-, , , , 
21,11.2,18.5,4.2,1026.1,31,0,20,21.7,29.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,12.5,18.8,6.8,1018.5,39,0,15.6,24.1,40.7,-, , , , 
26,9.4,18.6,2.5,1025.5,37,0,15.6,20,27.8,-, , , , 
27,8.3,16,-1,1026.1,22,0,20,19.1,22.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,13.2,21.7,5.9,1024.6,37,0,20,14.1,22.2,-, , , , 
1,13.9,22.8,4.8,1021.1,39,0,18.8,11.9,16.5,-, , , , 
2,14.9,24,6.7,1019.2,33,0,20,14.6,20.6,-, , , , 
3,13.1,20.4,5.8,1020.9,33,0,15.4,24.8,37,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,10.3,18.3,1.8,1021.9,38,0,17.5,16.5,33.5,-, , , , 
8,8.3,15,5.4,1024.3,46,0,12.6,19.4,29.4,-, , , , 
9,7.8,14.5,1.8,1027.9,43,0,9.2,25.6,38.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,10.3,17.5,5.1,1022.5,31,0,11.4,23.5,50,-, , , , 
14,6.6,12.6,-0.2,1028.0,34,0,8.9,20.4,33.5,-, , , , 
15,6.9,14.6,-1.1,1027.9,38,0,11.3,21.3,29.4,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,10.8,20.1,0.7,1028.9,26,0,15,18.1,25.9,-, , , , 
20,10.7,20.4,2,1028.4,26,0,14.3,19.8,27.8,-, , , , 
21,11.1,21.7,2.1,1026.9,31,0,12.6,25.9,37,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,11.5,22,3.3,1026.3,33,0,15,17.8,18.3,-, , , , 
26,11.8,21.4,2.3,1023.9,33,0,17.5,17.2,25.9,-, , , , 
27,14,24.8,2.7,1023.5,26,0,17.5,20.2,25.9,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,15.3,24.3,5.8,1022.3,36,0,18.5,23.7,33.5,-, , , , 
1,14.7,23.8,6.1,1024.5,35,0,18.2,21.9,29.4,-, , , , 
2,13.8,23.4,4.2,1025.0,29,0,16.3,17.8,24.1,-, , , , 
3,13.4,22.5,6.5,1024.0,30,0,12.9,17.2,37,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,14.3,24.3,4.5,1024.8,29,0,20,12.4,18.3,-, , , , 
8,15.4,25.2,7.1,1022.2,22,0,20,12.4,18.3,-, , , , 
9,15.1,24.9,6.2,1017.4,16,0,20,16.3,84.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,16.6,25.1,7.3,1026.7,29,0,9.7,21.5,27.8,-, , , , 
14,16.8,25.4,8.7,1026.6,29,0,15,20.6,24.1,-, , , , 
15,17.7,26.6,8.3,1024.7,31,0,18.8,22.2,29.4,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,18.9,29.9,9.7,1018.8,27,0,17.5,20.7,25.9,-, , , , 
20,21.2,30.6,10.5,1020.5,19,0,12.9,29.6,44.3,-, , , , 
21,19.9,28.7,11,1019.6,23,0,12.6,31.1,37,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,17.6,25.3,9.3,1019.4,23,0,14.3,16.7,22.2,-, , , , 
26,18.3,27.4,9,1014.5,20,0,18.2,14.3,29.4,-, , , , 
27,16.8,21.1,13.6,1006.2,29,0,6.3,31.7,40.7,-, , , , 
28,,,,,,,,,,, , , , 
1,13.9,22.2,4.9,1016.5,23,0,8.9,27.8,51.9,-, , , , 
2,14.9,23.1,7.3,1021.6,29,0,9.8,17,24.1,-, , , , 
3,17.1,24.7,8.8,1021.5,28,0,10,18.1,24.1,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,19.9,28.2,10.2,1013.7,19,0,15,14.6,22.2,-, , , , 
8,21.3,29.8,12.1,1013.4,13,0,22.5,14.3,29.4,-, , , , 
9,21.7,31.2,12.2,1012.3,14,0,15,20.6,31.3,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,16.4,24.5,7.8,1009.2,30,0,13.7,17.8,24.1,-, , , , 
14,18.9,26.4,10,1009.7,24,0,13.2,14.8,29.4,-, , , , 
15,19.9,28.5,13.8,1008.8,27,0,12.9,17,37,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,19,26.5,10.3,1020.3,32,0,9.8,25.4,33.5,-, , , , 
20,18.4,26.7,8.5,1017.8,21,0,14.3,19.6,24.1,-, , , , 
21,19,28.2,8.1,1017.2,17,0,16.9,26.9,33.5,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,18.2,26.7,10,1018.4,16,0,6.1,39.8,55.4,-, , , , 
26,19.9,28.7,11.4,1016.2,18,0,9.2,30.2,42.4,-, , , , 
27,19.8,28,10.2,1015.6,19,0,10,19.1,22.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,22.6,28.6,18,1011.9,38,0,4.8,47.4,70.2,-, , , , 
1,16.7,26.9,10.4,1014.6,45,0,1.1,58.2,70.2,-, , , , 
2,18,25.5,11,1016.3,15,0,8,38.3,59.1,-, , , , 
3,19,26,11.4,1014.6,22,0,8,27,42.4,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, , , 
7,20.8,28.4,11.4,1015.5,27,0,10,18.7,29.4,-, , , , 
8,22.3,29.6,10.2,1012.6,20,0,10,18.9,25.9,-, , , , 
9,23.2,31.6,13.4,1011.3,19,0,10,22.6,37,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,24.9,32.6,15,1006.1,20,0,10.3,14.4,22.2,-, , , , 
14,26.4,33.8,17,1002.4,16,0,10.1,26.9,40.7,-, , , , 
15,24.8,29.3,18.7,1002.0,21,0,9.2,22,38.9,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,26.6,34.8,18.3,1004.5,11,0,9.7,28.9,40.7,-, , , , 
20,24.2,32.9,14,1002.6,12,0,10,11.3,22.2,-, , , , 
21,23.6,32.7,14,1000.0,16,0,9.5,26.7,38.9,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,23.1,31.4,14.4,1010.2,18,0,10.5,29.6,55.4,-, , , , 
26,24.2,33.4,10.3,1008.8,14,0,12.2,14.4,27.8,-, , , , 
27,27.1,36.4,16.8,1006.4,-,0,9.5,26.5,35.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,25.3,33.7,16.1,1012.1,19,0,9.2,29.3,38.9,-, , , , 
2,26.4,36.2,17.3,1011.0,19,0,9.7,29.8,40.7,-, , , , 
3,27.1,36.8,-,1011.3,16,0,10.6,30.6,42.4,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,27.8,36.5,17.2,1011.8,10,0,10,29.8,46.5,-, , , , 
8,29.4,38,20,1012.9,-,0,11.6,26.9,40.7,-, , , , 
9,29.8,40.5,19.9,1011.5,-,0,9.3,23.2,46.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,31.2,40.5,21.3,1008.5,-,0,10.3,21.1,42.4,-, , , , 
14,30.9,40.7,19.3,1008.8,-,0,9.5,18.9,48.2,-, , , , 
15,32.9,41.9,23.5,1007.6,-,0,11.4,13.7,27.8,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,35.4,44,23.8,1006.6,-,0,9.8,13,44.3,-, , , , 
20,36,43.9,23.7,1004.5,-,0,11.4,23,40.7,-, , , , 
21,34.4,42.6,24.3,1003.9,-,0,6.1,26.5,53.5,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,33.7,37,28.4,1007.1,18,0,9.2,25.4,38.9,-, , , , 
26,31.7,39.5,24.3,1006.7,21,0,7.2,23,40.7,-, , , , 
27,33.1,41.8,24.5,1007.4,-,0,10,25.7,33.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,35.6,42.5,25,1007.0,-,0,13.2,19.4,33.5,-, , , , 
1,35.7,43.2,25.9,1005.3,-,0,12.6,12.8,22.2,-, , , , 
2,38.1,44.5,32.3,1004.3,-,0,9.8,21.9,33.5,-, , , , 
3,34.4,43.7,27.1,1004.8,11,0,10,19.4,33.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,36.9,41.6,32.3,1008.0,15,0,4.3,34.8,48.2,-,o, , , 
8,35.7,41.5,27.5,1010.5,18,0,9.5,29.3,44.3,-, , , , 
9,35.4,43.5,26.2,1008.8,17,0,6.9,28.3,48.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,31.3,40.2,19.9,1007.9,-,0,13.2,11.1,18.3,-, , , , 
14,34.6,42.7,21.5,1007.6,11,0,9.7,23.3,46.5,-, , , , 
15,31.1,40.4,21.2,1006.0,-,0,13.5,21.3,29.4,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,35.7,43.7,28.5,1009.4,-,0,6.4,42.6,51.9,-, , , , 
20,32.2,41.5,22.5,1010.5,14,0,10,30.7,42.4,-, , , , 
21,31.9,41,22.7,1010.8,13,0,10.8,31.7,44.3,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,33.1,40.8,24.4,1000.7,-,0,6.9,30.4,53.5,-, , , , 
26,31.8,41,24,1007.0,22,0,5.3,30.9,38.9,-, , , , 
27,31.9,40.6,22.5,1011.0,19,0,11.9,22.4,33.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,37.6,45.4,26.8,1008.4,-,0,14.3,16.9,25.9,-, , , , 
2,37.7,45,27.2,1008.6,-,0,10,18,24.1,-, , , , 
3,35.9,44.7,24.3,1006.7,-,0,10,18.3,25.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,36.7,45.5,26.7,1003.8,-,0,15,8.3,22.2,-, , , , 
8,37,44.5,29.6,1004.5,-,0,10.9,22.6,51.9,-, , , , 
9,37.8,45.1,26.2,1007.7,-,0,11.4,14.1,22.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,37.3,46.2,29.5,1006.7,-,0,10,20.4,24.1,-, , , , 
14,41.1,47.5,30,1006.0,-,0,10,22,29.4,-, , , , 
15,42.3,48,30.6,1004.7,-,0,10,26.1,35.2,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,36.8,45.8,27.9,1009.3,-,0,12.1,22.8,31.3,-, , , , 
20,38,45.6,24.3,1008.3,-,0,10,18,35.2,-, , , , 
21,37.6,45.2,28,1007.1,-,0,8.9,27.6,38.9,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,34.7,43.1,26.3,1006.8,-,0,8,31.3,51.9,-, , , , 
26,35.4,44,25,1005.6,-,0,7.6,32.6,48.2,-, , , , 
27,35.9,42.8,25.6,1007.7,-,0,8.5,32,51.9,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,36.9,45.3,25.8,1003.7,-,0,10,24.8,33.5,-, , , , 
1,38.7,46,28.2,1005.6,-,0,8.9,30.4,44.3,-, , , , 
2,37.8,46.9,27.7,1007.5,-,0,11.3,25.4,33.5,-, , , , 
3,38.3,47,27.6,1006.3,-,0,10.8,21.3,33.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,41.3,47.8,32.5,1004.8,-,0,9,25.6,46.5,-, , , , 
8,40.2,47.4,33,1002.8,-,0,8.9,32,51.9,-, , , , 
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,42.6,46.1,36.2,-,-,0,4.2,45.7,53.5,-, , , , 
12,,,,,,,,,,, , , , 
13,,,,,,,,,,, , , , 
14,,,,,,,,,,, , , , 
15,38.8,45.5,32.5,1007.4,-,0,9.7,21.3,37,-, , , , 
16,37.8,45.2,28.8,1008.8,-,0,10,17.4,25.9,-, , , , 
17,38.9,46,29.1,1007.8,-,0,10,25.2,31.3,-, , , , 
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,,,,,,,,,,, , , , 
21,42.3,47.5,37,1004.4,-,0,3.7,23.3,29.4,-, , , , 
22,40.2,46.6,35.2,1002.4,-,0,8.2,39.6,-,-, , , , 
23,36.3,45,29.5,1004.5,13,0,8.7,21.7,25.9,-, , , , 
24,,,,,,,,,,, , , , 
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,36,43.2,26.8,1009.7,-,0,10.8,23.7,37,-, , , , 
28,35.9,43.4,27,1009.9,11,0,10,20,33.5,-, , , , 
29,38.3,45.5,27.2,1008.5,-,0,10,20.6,29.4,-, , , , 
30,,,,,,,,,,, , , , 
31,,,,,,,,,,, , , , 
1,37.3,44.2,31.5,1007.8,-,0,4,18.1,22.2,-, , , , 
2,39.2,47.8,31,1010.1,-,0,4.5,16.3,24.1,-, , , , 
3,37.7,46.5,29.5,1010.0,11,0,9.5,27.4,37,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,35.5,43.2,26.4,1008.8,-,0,9.5,14.6,27.8,-, , , , 
8,38.6,43.6,27,1008.5,-,0,9.8,14.8,22.2,-, , , , 
9,37.1,44.1,29.4,1008.8,-,0,9.3,14.6,22.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,37.7,45.5,29.2,1007.1,-,0,10.1,20.2,37,-, , , , 
14,37.3,43.5,29.8,1008.6,14,0,5.1,30.2,53.5,-, , , , 
15,35.8,42.4,29.4,1007.3,18,0,3.5,27.4,40.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,,o, , , 
19,32.1,37.8,26,1012.4,37,2.03,2.6,20.4,33.5,-, , , , 
20,31.7,38.5,26.6,1010.8,37,0,8,29.1,68.3,-, , , , 
21,28,36.4,22.4,1011.6,51,0.25,9,13.3,20.6,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,27.6,33.6,20.7,1009.0,48,0,5.6,37.6,51.9,-, , , , 
26,28.1,34.8,21.2,1013.2,33,0,9.3,22.2,33.5,-, , , , 
27,26.2,33.1,19.3,1016.3,30,0,7.6,28.2,46.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,27.6,35.6,17,1013.7,18,0,10.8,28.2,46.5,-, , , , 
2,28.5,37.5,18.7,1013.4,26,0,10,22.6,33.5,-, , , , 
3,30.1,37.8,22.3,1011.9,23,0,6.9,25.4,35.2,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,,o, , , 
6,,,,,,,,,,, , , , 
7,29.2,37.4,21.1,1015.1,25,0,9.8,26.7,33.5,-,o, , , 
8,30.9,37.2,21.5,1014.7,22,0,9.7,25.2,42.4,-, , , , 
9,27.8,34.4,20.5,1014.9,27,0,12.6,18.9,22.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,27.6,36.1,21.2,1010.1,27,0,8.9,31.5,42.4,-, , , , 
14,25.1,34.5,15.6,1012.5,40,0,10.1,18.9,25.9,-, , , , 
15,26.2,33.2,19.2,1013.5,39,0,7.4,32.2,42.4,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,,,,,,,,,,, , , , 
